Loyalty_customer_No ,Loyalty_customer_Yes,Product_Category_Child_care,Product_Category_Cosmetics,Product_Category_Educational,Product_Category_Fashion,Product_Category_Home_decor,Product_Category_Hospitality,Product_Category_Organic,Product_Category_Pet_care,Product_Category_Repair,Product_Category_Technology,Stall_no,Market_Category,Grade,Demand,Discount_avail,charges_1,charges_2 (%),Minimum_price,Maximum_price,Selling_Price
0,1,0,0,1,0,0,0,0,0,0,0,36.0,24,0,98,0.0,109.0,6.0,5892.0,8029.0,6971.8190079999995
0,1,1,0,0,0,0,0,0,0,0,0,13.0,443,0,44,0.0,262.0,6.0,4691.0,6337.0,5742.322416
0,1,0,0,1,0,0,0,0,0,0,0,47.0,46,0,85,0.0,169.0,11.0,1512.0,3479.0,2628.8416
0,1,0,0,0,1,0,0,0,0,0,0,20.0,23,2,84,1.0,357.0,12.0,1341.0,6362.493309260833,437.2545408
1,0,0,0,0,0,1,0,0,0,0,0,40.0,268,0,19,1.0,243.0,13.0,1880.0,4510.0,516.27086775
0,1,0,0,0,0,0,0,0,0,0,1,48.0,65,2,41,0.0,596.0,6.0,5214.0,6362.493309260833,6553.38816
0,1,0,0,0,0,0,0,0,1,0,0,14.0,471,2,62,1.0,128.0,6.0,2348.0,3499.0,453.407625
1,0,0,0,0,0,1,0,0,0,0,0,8.0,58,0,17,0.0,238.0,11.0,4451.0,6030.0,5483.711574
1,0,0,0,0,0,0,1,0,0,0,0,32.0,58,0,52,0.0,283.0,7.0,4592.0,6413.0,5752.29816
0,1,0,0,1,0,0,0,0,0,0,0,3.0,456,0,52,0.0,133.0,9.0,2979.0,6746.0,4967.880768
0,1,0,0,0,0,0,0,0,1,0,0,6.0,58,1,16,0.0,194.0,10.0,2926.0,4520.0,3920.327928
1,0,0,1,0,0,0,0,0,0,0,0,29.0,63,1,6,1.0,264.9522209387798,15.0,3882.0,9759.0,1067.10277905
1,0,0,1,0,0,0,0,0,0,0,0,14.0,188,0,7,0.0,278.0,12.0,4303.0,6507.0,5688.921050999999
1,0,0,0,0,0,0,0,1,0,0,0,12.0,24,0,45,0.0,118.0,6.0,4868.0,7274.0,6153.007104
0,1,0,0,0,0,0,0,0,1,0,0,26.0,458,0,12,0.0,147.0,10.0,6277.0,9817.0,8201.229795000001
1,0,0,0,0,0,1,0,0,0,0,0,11.0,3,0,48,0.0,299.0,13.0,1902.0,2735.0,2603.738736
0,1,0,0,0,1,0,0,0,0,0,0,44.0,23,2,10,1.0,355.0,14.0,3291.0,13277.0,1297.460241
1,0,0,0,0,0,0,0,1,0,0,0,10.0,448,0,92,0.0,264.9522209387798,6.0,3414.0,4358.0,3955.538048
1,0,0,0,0,1,0,0,0,0,0,0,1.0,23,2,47,1.0,373.0,12.0,2455.0,7326.0,785.3469048
0,1,0,0,0,0,1,0,0,0,0,0,28.0,211,0,15,0.0,246.0,17.0,2712.0,4515.0,3865.253436
0,1,0,0,0,1,0,0,0,0,0,0,26.0,452,0,30,0.0,398.0,13.0,5796.0,7617.0,7095.43695
0,1,1,0,0,0,0,0,0,0,0,0,36.0,80,0,65,1.0,259.0,10.0,1473.0,3607.0,416.02869
0,1,0,0,0,1,0,0,0,0,0,0,36.0,62,0,97,0.0,396.0,13.0,4553.0,11520.0,8321.37152
0,1,0,0,0,0,0,0,0,0,0,1,32.0,452,0,91,0.0,455.0,6.0,5831.0,8222.0,7377.9256319999995
1,0,0,0,0,1,0,0,0,0,0,0,27.0,320,0,58,0.0,386.0,11.0,482.0,3422.0,2325.1730399999997
0,1,0,0,0,0,0,0,0,0,0,1,23.0,149,0,3,0.0,607.0,8.0,6973.0,9600.0,8899.239987
0,1,0,1,0,0,0,0,0,0,0,0,39.0,22,2,82,1.0,205.0,14.0,2837.0,4859.0,599.9923776
1,0,1,0,0,0,0,0,0,0,0,0,27.0,0,0,5,0.0,316.0,7.0,3202.0,4820.0,4329.377019
1,0,0,0,1,0,0,0,0,0,0,0,47.0,116,0,26,0.0,134.0,9.0,2824.0,3285.0,3183.271875
1,0,1,0,0,0,0,0,0,0,0,0,14.0,60,3,14,0.0,297.0,10.0,234.0,1321.0,1075.172472
0,1,0,0,0,0,0,0,0,1,0,0,29.0,139,0,84,0.0,150.0,3.0,2555.0,6265.0,4495.636992
1,0,1,0,0,0,0,0,0,0,0,0,34.0,23,2,92,0.0,287.0,8.0,1007.0,3345.0,2429.2477440000002
0,1,0,0,0,1,0,0,0,0,0,0,27.0,103,1,67,0.0,374.0,16.0,7482.0,11578.0,9820.0575
1,0,0,0,0,1,0,0,0,0,0,0,28.0,452,0,9,0.0,395.0,14.0,6175.0,8379.0,7681.421781
1,0,1,0,0,0,0,0,0,0,0,0,45.0,55,0,58,0.0,254.0,15.0,1854.0,6362.493309260833,3329.692704
0,1,0,0,0,0,0,0,0,0,1,0,14.0,447,0,48,0.0,254.0,7.0,2095.0,3744.0,3155.2165440000003
0,1,0,0,0,0,1,0,0,0,0,0,14.0,74,0,61,0.0,211.0,16.0,5840.0,8684.0,7409.7738
0,1,0,0,1,0,0,0,0,0,0,0,46.0,452,0,44,0.0,140.0,10.254503560955174,3016.0,3756.0,3506.801904
1,0,0,0,0,1,0,0,0,0,0,0,2.0,471,2,97,0.0,398.0,12.0,2067.0,3281.0,3030.926976
0,1,0,0,0,0,1,0,0,0,0,0,21.0,268,2,40,0.0,209.0,14.0,2465.0,4848.0,3783.53105
0,1,0,1,0,0,0,0,0,0,0,0,20.0,468,2,56,0.0,267.0,17.0,3979.0,6362.493309260833,5106.875472
0,1,0,0,0,0,0,0,0,0,1,0,29.0,452,0,63,0.0,240.0,1.0,7394.0,9919.0,8808.3963
1,0,0,0,0,1,0,0,0,0,0,0,35.0,469,2,80,0.0,351.0,16.0,3232.0,5074.0,4409.1506
0,1,0,0,0,0,0,1,0,0,0,0,7.0,23,2,37,0.0,293.0,9.0,1109.0,3403.0,2544.652425
1,0,0,0,0,0,0,0,1,0,0,0,6.0,65,2,56,1.0,111.0,8.0,5088.0,7689.0,969.4470743999999
0,1,0,0,0,0,0,0,1,0,0,0,17.0,268,0,56,0.0,264.9522209387798,8.0,621.0,3073.0,1984.696128
0,1,0,0,0,0,0,1,0,0,0,0,32.0,467,0,90,0.0,217.0,14.0,5528.0,8456.0,7114.839424
0,1,1,0,0,0,0,0,0,0,0,0,33.0,451,0,40,0.0,302.0,6.0,5181.0,6362.493309260833,6065.4266
0,1,0,0,1,0,0,0,0,0,0,0,24.0,452,0,42,0.0,168.0,17.0,3920.0,6362.493309260833,4930.382304
0,1,0,0,0,1,0,0,0,0,0,0,36.0,165,0,99,0.0,367.0,17.0,2405.0,3772.0,3410.9152
0,1,0,0,0,1,0,0,0,0,0,0,41.0,230,1,23,0.0,358.0,15.0,8050.0,11238.0,9991.428825
0,1,0,0,1,0,0,0,0,0,0,0,2.0,106,0,36,0.0,140.0,15.0,706.0,8482.0,4729.037775
0,1,1,0,0,0,0,0,0,0,0,0,35.0,55,0,76,0.0,283.0,11.0,2151.0,6362.493309260833,4177.1367
1,0,0,0,0,0,0,1,0,0,0,0,24.0,452,0,70,0.0,334.0,10.0,7481.0,10100.0,9041.9571
1,0,0,0,0,0,0,0,0,0,0,1,34.0,37,2,30,0.0,488.0,17.0,4972.0,6634.0,6285.117825
0,1,0,0,0,0,0,0,0,1,0,0,16.0,24,0,98,0.0,196.0,10.0,3169.0,4698.0,4073.9086079999997
0,1,0,0,1,0,0,0,0,0,0,0,1.0,104,0,76,0.0,125.0,13.0,766.0,3059.0,2019.5901
1,0,0,0,1,0,0,0,0,0,0,0,44.0,80,0,4,0.0,168.0,5.0,1649.0,3785.0,2886.071364
0,1,0,1,0,0,0,0,0,0,0,0,37.0,38,3,14,0.0,283.0,17.0,3403.0,7216.0,5600.969847
0,1,1,0,0,0,0,0,0,0,0,0,12.0,403,0,17,1.0,305.0,10.0,2242.0,3385.0,468.14968035
0,1,0,0,0,0,0,0,0,0,1,0,35.0,24,0,25,0.0,200.0,4.0,7910.0,9913.0,9092.27235
1,0,0,0,1,0,0,0,0,0,0,0,13.0,14,0,52,0.0,106.0,17.0,2763.0,4357.0,3648.54888
1,0,0,1,0,0,0,0,0,0,0,0,33.0,57,0,61,1.0,202.0,14.0,3774.0,7288.0,852.49989
0,1,0,0,0,0,0,0,0,0,0,1,26.0,58,0,26,0.0,455.0,5.0,3619.0,4584.0,4547.153625
1,0,0,0,0,0,0,0,0,0,1,0,44.0,469,0,21,0.0,269.0,4.0,5110.0,6831.0,6226.285275
0,1,0,0,0,0,0,0,1,0,0,0,25.0,452,0,27,1.0,131.0,7.0,5090.0,6362.493309260833,932.95227375
1,0,0,0,0,0,0,0,0,0,0,1,12.0,3,0,86,1.0,526.0,14.0,2282.0,3373.0,496.3668864
0,1,0,0,0,1,0,0,0,0,0,0,17.0,452,0,43,0.0,264.9522209387798,17.0,7495.0,9960.0,9036.136224
1,0,0,0,0,0,0,1,0,0,0,0,8.0,23,1,61,0.0,291.0,7.0,2169.0,4251.0,3468.2175
0,1,0,0,0,0,0,1,0,0,0,0,20.0,209,0,89,0.0,264.0,5.0,2554.0,5582.0,4271.619968
0,1,0,1,0,0,0,0,0,0,0,0,45.0,90,0,15,0.0,240.0,12.0,866.0,3006.0,2178.102168
0,1,0,0,1,0,0,0,0,0,0,0,25.0,403,0,43,0.0,100.0,12.0,1827.0,3161.0,2580.369264
0,1,1,0,0,0,0,0,0,0,0,0,21.0,186,0,71,0.0,273.0,8.0,4682.0,7537.0,6323.5161
1,0,0,0,0,0,1,0,0,0,0,0,32.0,188,0,89,1.0,269.0,16.0,2779.0,4702.0,593.6485632
0,1,0,0,0,0,0,1,0,0,0,0,20.0,58,1,31,0.0,336.0,10.0,3071.0,4056.0,3893.30235
0,1,0,0,0,0,0,1,0,0,0,0,32.0,55,0,48,0.0,264.9522209387798,6.0,3581.0,6362.493309260833,4712.783904
0,1,0,0,0,0,0,1,0,0,0,0,14.0,358,3,54,0.0,274.0,11.0,3413.0,11063.0,7471.832256000001
0,1,0,0,0,0,0,0,0,0,1,0,33.0,469,0,75,0.0,261.0,4.0,7973.0,11334.0,9819.1764
1,0,0,0,0,0,0,1,0,0,0,0,19.0,451,0,61,0.0,208.0,13.0,3664.0,4908.0,4454.5743
0,1,0,1,0,0,0,0,0,0,0,0,31.0,23,2,27,0.0,270.0,15.0,2359.0,5364.0,4126.946775
1,0,0,0,0,0,0,0,0,0,1,0,9.0,452,0,3,0.0,280.0,2.0,3269.0,4136.0,3982.841676
1,0,0,0,0,0,0,0,0,1,0,0,20.0,65,2,3,0.0,125.0,2.0,2374.0,4067.0,3345.805386
1,0,0,0,0,0,0,1,0,0,0,0,4.0,90,0,10,0.0,294.0,6.0,612.0,6362.493309260833,1162.403748
1,0,1,0,0,0,0,0,0,0,0,0,39.0,447,0,53,0.0,282.0,7.0,4567.0,6341.0,5703.085152000001
1,0,1,0,0,0,0,0,0,0,0,0,8.0,124,0,69,1.0,321.0,7.0,3032.0,3904.0,563.027355
1,0,1,0,0,0,0,0,0,0,0,0,45.0,452,0,66,0.0,345.0,14.0,4855.0,6800.0,6118.8534
0,1,0,0,0,0,0,0,0,1,0,0,4.0,446,0,33,0.0,144.0,3.0,6465.0,6362.493309260833,7564.770675
0,1,0,0,0,0,0,0,0,1,0,0,48.0,471,2,42,1.0,147.0,3.0,2225.0,3507.0,449.1856944
0,1,0,0,0,0,0,0,1,0,0,0,23.0,403,0,56,0.0,120.0,5.0,2660.0,3576.0,3218.8268160000002
0,1,0,0,0,0,0,0,0,0,1,0,5.0,152,0,90,0.0,241.0,9.0,3921.0,5586.0,4926.797568
0,1,0,0,0,0,0,0,0,0,1,0,48.0,452,0,93,0.0,249.0,10.254503560955174,4648.0,6331.0,5658.03392
0,1,0,0,0,0,0,0,0,1,0,0,45.0,275,0,56,0.0,106.0,6.0,1478.0,9195.0,5410.84752
1,0,0,0,0,0,0,0,0,0,0,1,6.0,256,0,48,0.0,633.0,13.0,2495.0,15064.0,9363.596976
1,0,0,0,1,0,0,0,0,0,0,0,12.0,65,2,1,0.0,149.0,7.0,3574.0,6841.0,5359.613985
0,1,0,1,0,0,0,0,0,0,0,0,14.0,57,0,60,0.0,259.0,12.0,2651.0,5868.0,4421.828775
1,0,0,0,0,0,1,0,0,0,0,0,38.0,443,0,91,0.0,287.0,15.0,4615.0,6475.0,5756.219392
0,1,0,0,0,0,0,0,1,0,0,0,33.0,3,0,27,0.0,100.0,7.0,1155.0,3248.0,2297.2824
1,0,0,0,0,0,0,0,0,1,0,0,9.0,186,2,66,0.0,191.0,4.0,3027.0,5311.0,4318.0533
0,1,0,0,0,0,0,0,0,0,0,1,25.0,106,0,72,0.0,561.0,17.0,1263.0,7539.0,4919.7852
0,1,0,0,0,0,0,0,0,0,0,1,38.0,106,0,60,0.0,624.0,7.0,653.0,7079.0,4391.624025
0,1,0,0,0,1,0,0,0,0,0,0,42.0,0,2,24,0.0,397.0,12.0,8914.0,11418.0,10548.761999999999
1,0,0,0,0,0,0,0,1,0,0,0,1.0,60,3,28,0.0,138.0,5.0,488.0,1089.0,924.572775
0,1,0,1,0,0,0,0,0,0,0,0,13.0,294,2,70,0.0,278.0,14.0,5615.0,11560.0,8788.7448
0,1,0,1,0,0,0,0,0,0,0,0,47.0,256,0,19,0.0,287.0,15.0,6221.0,26878.0,16859.633868
0,1,0,0,0,0,0,0,0,0,1,0,34.0,24,0,50,0.0,271.0,1.0,5211.0,6362.493309260833,6677.131104
0,1,0,0,1,0,0,0,0,0,0,0,11.0,61,2,82,0.0,106.0,13.0,9209.0,12771.0,10950.301824
0,1,1,0,0,0,0,0,0,0,0,0,33.0,14,0,75,0.0,331.0,14.0,3200.0,6362.493309260833,3830.2605
0,1,1,0,0,0,0,0,0,0,0,0,41.0,455,0,75,0.0,321.0,16.0,1313.0,4497.0,3198.3435
1,0,0,0,0,0,0,1,0,0,0,0,19.0,358,3,67,0.0,283.0,8.0,1681.0,18681.0,10367.4186
1,0,0,0,0,0,0,0,1,0,0,0,34.0,14,0,47,1.0,143.0,6.0,3672.0,5163.0,680.091876
0,1,1,0,0,0,0,0,0,0,0,0,40.0,358,3,27,0.0,264.9522209387798,8.0,3249.0,15935.0,9850.980825
1,0,1,0,0,0,0,0,0,0,0,0,48.0,358,3,66,0.0,308.0,7.0,1251.0,4040.0,2925.7965
0,1,1,0,0,0,0,0,0,0,0,0,45.0,188,0,56,0.0,322.0,13.0,2597.0,4083.0,3642.8754240000003
0,1,0,0,0,0,0,1,0,0,0,0,19.0,94,2,91,0.0,286.0,8.0,1305.0,14305.0,7980.639744
1,0,0,0,0,0,0,0,0,1,0,0,19.0,437,0,38,0.0,177.0,8.0,4440.0,5964.0,5369.7021
0,1,1,0,0,0,0,0,0,0,0,0,38.0,65,2,55,1.0,256.0,10.254503560955174,2746.0,5135.0,625.7399687999999
0,1,0,0,0,0,0,0,0,1,0,0,35.0,3,0,13,0.0,149.0,8.0,2808.0,6878.0,4995.370413000001
1,0,1,0,0,0,0,0,0,0,0,0,33.0,1,0,23,0.0,318.0,7.0,1509.0,4656.0,3394.15335
1,0,0,0,1,0,0,0,0,0,0,0,17.0,188,0,40,0.0,104.0,8.0,2576.0,3385.0,3017.4252
0,1,0,1,0,0,0,0,0,0,0,0,26.0,55,0,98,0.0,287.0,14.0,3223.0,5089.0,4384.7569920000005
0,1,0,0,0,0,0,1,0,0,0,0,16.0,74,0,6,0.0,262.0,5.0,2585.0,4021.0,3566.2933350000003
0,1,1,0,0,0,0,0,0,0,0,0,27.0,58,1,84,1.0,266.0,17.0,3128.0,4447.0,600.2215296
1,0,0,0,1,0,0,0,0,0,0,0,38.0,14,0,86,0.0,127.0,6.0,4001.0,5666.0,4891.92704
0,1,0,0,0,0,0,1,0,0,0,0,16.0,55,0,27,0.0,245.0,6.0,2357.0,4706.0,3769.17345
0,1,0,0,0,0,0,0,0,0,1,0,9.0,430,2,38,0.0,232.0,6.0,1695.0,2432.0,2290.99815
0,1,1,0,0,0,0,0,0,0,0,0,15.0,358,3,90,0.0,273.0,15.0,7852.0,14246.0,11175.294592
1,0,0,0,0,0,1,0,0,0,0,0,5.0,268,2,90,0.0,264.9522209387798,17.0,848.0,3598.0,2418.445568
0,1,1,0,0,0,0,0,0,0,0,0,27.0,58,0,65,0.0,343.0,15.0,5794.0,7428.0,6894.2808
0,1,0,0,0,0,0,1,0,0,0,0,15.0,149,0,76,0.0,317.0,9.0,7217.0,9660.0,8675.4591
1,0,0,0,0,0,0,0,0,0,1,0,9.0,55,0,58,0.0,284.0,2.0,2331.0,6550.0,4695.147504
1,0,0,0,0,1,0,0,0,0,0,0,15.0,61,2,23,0.0,359.0,13.0,11284.0,13762.0,12866.0343
1,0,0,0,0,0,0,0,0,1,0,0,35.0,294,2,54,0.0,142.0,5.0,1272.0,4412.0,2966.313312
0,1,0,0,0,0,0,0,0,1,0,0,3.0,74,0,1,0.0,163.0,1.0,2800.0,4132.0,3628.987065
0,1,0,1,0,0,0,0,0,0,0,0,43.0,30,0,49,0.0,286.0,14.0,1742.0,5403.0,3838.7736
1,0,0,0,0,0,1,0,0,0,0,0,32.0,175,0,25,0.0,243.0,16.0,6486.0,8613.0,7785.06855
0,1,0,0,0,0,0,1,0,0,0,0,8.0,58,0,52,0.0,263.0,14.0,4378.0,5886.0,5367.606048
0,1,0,0,0,0,0,0,0,0,0,1,37.0,3,0,28,0.0,607.0,14.0,2966.0,6268.0,5217.38385
0,1,0,0,1,0,0,0,0,0,0,0,44.0,14,0,22,0.0,101.0,8.0,4255.0,6392.0,5415.1881
1,0,0,0,0,0,0,0,0,0,1,0,45.0,236,0,48,0.0,280.0,7.0,1152.0,5983.0,3825.36
0,1,0,0,0,0,0,1,0,0,0,0,10.0,108,0,92,0.0,283.0,12.0,1715.0,2802.0,2507.5733760000003
0,1,0,0,0,0,0,0,0,0,1,0,36.0,23,2,76,0.0,299.0,5.0,2473.0,6418.0,4699.2528
0,1,0,0,0,0,0,1,0,0,0,0,31.0,294,2,27,1.0,293.0,5.0,2872.0,6310.0,731.1126375
0,1,0,0,0,0,1,0,0,0,0,0,4.0,55,0,16,0.0,238.0,13.0,4065.0,5515.0,5033.726577
0,1,1,0,0,0,0,0,0,0,0,0,26.0,65,2,63,0.0,264.9522209387798,7.0,5153.0,7305.0,6452.1864
1,0,0,0,0,1,0,0,0,0,0,0,43.0,268,2,80,0.0,355.0,12.0,1865.0,4724.0,3571.247375
1,0,0,0,0,0,1,0,0,0,0,0,20.0,451,0,23,0.0,237.0,10.0,3807.0,6362.493309260833,4708.6788
0,1,0,0,0,0,1,0,0,0,0,0,19.0,447,0,74,0.0,298.0,13.0,2886.0,4382.0,3897.3528
1,0,0,0,0,0,0,0,0,0,0,1,40.0,14,0,50,1.0,472.0,16.0,2901.0,4182.0,599.0170968
1,0,0,0,0,1,0,0,0,0,0,0,16.0,101,0,96,0.0,358.0,17.0,1176.0,1826.0,1834.74368
0,1,0,0,0,0,0,0,0,0,1,0,39.0,268,2,1,1.0,233.0,4.0,1881.0,3399.0,431.0658891
1,0,0,0,0,0,1,0,0,0,0,0,27.0,186,0,58,0.0,278.0,17.0,3242.0,5267.0,4510.675728
0,1,0,0,0,0,1,0,0,0,0,0,47.0,83,1,17,0.0,266.0,13.0,4332.0,8405.0,6642.115722
1,0,0,0,0,0,0,0,0,1,0,0,40.0,3,0,5,0.0,133.0,11.0,1455.0,2475.0,2099.949984
0,1,0,0,0,1,0,0,0,0,0,0,26.0,167,0,33,0.0,376.0,13.0,4454.0,6442.0,5816.5023
0,1,0,1,0,0,0,0,0,0,0,0,38.0,320,0,81,0.0,220.0,16.0,1991.0,5750.0,4037.6976640000003
1,0,0,1,0,0,0,0,0,0,0,0,39.0,58,0,83,0.0,210.0,16.0,4797.0,6411.0,5739.119232
1,0,0,0,0,0,0,1,0,0,0,0,17.0,86,0,18,0.0,242.0,13.0,2195.0,3737.0,3211.538814
1,0,0,1,0,0,0,0,0,0,0,0,42.0,447,0,95,0.0,251.0,10.254503560955174,5780.0,10749.0,8404.280192
1,0,0,1,0,0,0,0,0,0,0,0,1.0,58,0,35,0.0,238.0,14.0,4399.0,5967.0,5414.68935
0,1,0,0,0,0,1,0,0,0,0,0,38.0,177,0,7,0.0,220.0,17.0,8301.0,14143.0,11459.933892000001
0,1,0,0,0,1,0,0,0,0,0,0,18.0,186,0,41,0.0,360.0,16.0,6568.0,9758.0,8481.429216
0,1,0,0,0,0,0,0,0,0,1,0,47.0,65,2,8,0.0,267.0,7.0,4739.0,7076.0,6178.022136
0,1,0,0,0,0,0,0,0,0,0,1,3.0,58,0,16,0.0,540.0,15.0,6762.0,9075.0,8469.532962000001
0,1,0,0,0,0,0,0,0,0,1,0,6.0,97,0,49,0.0,227.0,8.0,756.0,9593.0,5371.043904
0,1,0,0,1,0,0,0,0,0,0,0,27.0,469,0,4,0.0,142.0,6.0,3425.0,4668.0,4190.510907
0,1,0,0,0,0,0,0,0,1,0,0,24.0,447,0,26,0.0,132.0,11.0,2893.0,4396.0,3771.058725
1,0,0,0,0,0,0,0,0,0,1,0,5.0,211,0,53,0.0,284.0,2.0,1643.0,6362.493309260833,2998.23768
1,0,0,0,0,0,0,0,0,0,1,0,8.0,454,0,99,0.0,253.0,6.0,2836.0,5236.0,4229.623552
0,1,0,0,1,0,0,0,0,0,0,0,4.0,15,2,35,0.0,134.0,8.0,2107.0,6666.0,4512.699975
0,1,0,0,0,0,0,0,0,1,0,0,49.0,268,2,6,1.0,146.0,6.0,1782.0,4609.0,501.4628487
1,0,0,0,0,0,0,0,0,1,0,0,30.0,469,0,81,0.0,188.0,3.0,3565.0,5126.0,4469.49888
0,1,1,0,0,0,0,0,0,0,0,0,42.0,443,0,1,0.0,267.0,16.0,3679.0,6362.493309260833,5105.719377
0,1,0,0,1,0,0,0,0,0,0,0,14.0,451,0,80,0.0,150.0,9.0,4971.0,6362.493309260833,6963.973925
1,0,0,0,0,0,0,1,0,0,0,0,37.0,443,0,55,0.0,317.0,11.0,4135.0,6106.0,5408.293968
1,0,0,0,0,0,0,0,0,0,0,1,22.0,14,0,100,0.0,563.0,11.0,3645.0,4769.0,4667.200825
0,1,0,0,1,0,0,0,0,0,0,0,30.0,358,3,75,1.0,108.0,12.0,3248.0,11788.0,1133.80047
0,1,0,0,0,0,0,1,0,0,0,0,29.0,65,2,15,0.0,319.0,13.0,3682.0,5647.0,4989.061044
0,1,0,0,0,0,0,0,0,0,1,0,29.0,55,0,61,0.0,227.0,1.0,2767.0,6196.0,4661.8605
0,1,0,0,0,0,0,1,0,0,0,0,47.0,65,2,90,0.0,298.0,13.0,5039.0,7031.0,6249.54176
1,0,0,0,0,0,0,0,0,0,1,0,25.0,57,0,72,0.0,246.0,2.0,2378.0,5062.0,3927.0726
0,1,0,0,0,0,0,0,1,0,0,0,3.0,453,0,93,0.0,111.0,8.0,2738.0,3817.0,3342.287872
0,1,0,0,0,0,0,0,1,0,0,0,15.0,462,3,62,0.0,111.0,10.254503560955174,3538.0,7064.0,5362.0776
1,0,0,0,0,0,0,1,0,0,0,0,26.0,447,0,32,0.0,277.0,11.0,1454.0,3503.0,2751.334425
0,1,0,0,0,0,1,0,0,0,0,0,49.0,437,0,46,0.0,226.0,17.0,3311.0,6362.493309260833,4060.3960799999995
0,1,0,1,0,0,0,0,0,0,0,0,48.0,447,0,92,0.0,273.0,10.254503560955174,4309.0,5920.0,5316.47424
1,0,0,1,0,0,0,0,0,0,0,0,13.0,137,0,86,0.0,241.0,15.0,6405.0,13192.0,9909.41952
1,0,0,0,0,0,0,0,1,0,0,0,36.0,101,0,78,1.0,121.0,5.0,1390.0,1919.0,263.78500499999996
1,0,0,0,1,0,0,0,0,0,0,0,7.0,283,0,48,0.0,128.0,14.0,2724.0,7434.0,5180.739696
0,1,0,0,0,0,0,0,0,0,1,0,49.0,460,3,72,0.0,254.0,1.0,252.0,429.0,588.5847
1,0,0,1,0,0,0,0,0,0,0,0,15.0,268,2,36,0.0,263.0,15.0,1631.0,4655.0,3402.183225
1,0,1,0,0,0,0,0,0,0,0,0,42.0,3,0,70,0.0,312.0,6.0,2243.0,6362.493309260833,3177.1476
1,0,0,0,0,1,0,0,0,0,0,0,28.0,58,0,54,1.0,384.0,16.0,4980.0,6379.0,905.0588136
1,0,1,0,0,0,0,0,0,0,0,0,12.0,58,1,61,1.0,269.0,10.0,4294.0,5934.0,800.134335
1,0,0,0,0,0,0,1,0,0,0,0,24.0,10,3,8,0.0,332.0,5.0,656.0,1229.0,1274.8425029999999
0,1,0,0,0,0,0,1,0,0,0,0,1.0,441,2,51,0.0,215.0,8.0,3885.0,4841.0,4552.168464
1,0,0,0,1,0,0,0,0,0,0,0,13.0,447,0,42,0.0,120.0,5.0,3309.0,7418.0,5451.068448
0,1,0,0,0,0,0,1,0,0,0,0,32.0,358,3,73,0.0,334.0,14.0,4691.0,11488.0,8350.4817
0,1,1,0,0,0,0,0,0,0,0,0,48.0,283,0,96,0.0,264.9522209387798,17.0,2924.0,6362.493309260833,5637.375744
1,0,0,0,0,0,0,0,0,0,0,1,28.0,451,0,70,1.0,594.0,10.0,3842.0,5152.0,756.68175
1,0,0,0,1,0,0,0,0,0,0,0,16.0,121,0,58,0.0,154.0,15.0,917.0,2800.0,2002.3921440000001
0,1,0,1,0,0,0,0,0,0,0,0,47.0,35,0,75,0.0,276.0,12.0,1878.0,2931.0,2656.5561
0,1,0,0,0,0,0,0,0,1,0,0,19.0,104,0,34,1.0,176.0,8.0,1054.0,5710.0,532.77123375
1,0,0,0,1,0,0,0,0,0,0,0,47.0,21,0,50,0.0,134.0,5.0,1763.0,5697.0,3841.118496
1,0,0,0,0,0,0,0,0,1,0,0,40.0,458,0,59,0.0,149.0,8.0,6144.0,9231.0,7792.45704
1,0,1,0,0,0,0,0,0,0,0,0,11.0,350,1,26,0.0,348.0,5.0,3934.0,6436.0,5521.751025
0,1,0,0,0,0,0,0,0,0,1,0,44.0,14,0,28,0.0,214.0,7.0,6834.0,8921.0,8076.767475
1,0,0,0,1,0,0,0,0,0,0,0,37.0,14,0,22,0.0,118.0,17.0,6907.0,8532.0,7830.99345
0,1,0,0,0,1,0,0,0,0,0,0,8.0,14,0,61,0.0,397.0,14.0,4800.0,6862.0,6173.7984
0,1,0,0,0,0,0,0,0,1,0,0,16.0,23,2,38,0.0,144.0,11.0,593.0,2621.0,1748.388075
0,1,1,0,0,0,0,0,0,0,0,0,35.0,262,1,50,0.0,331.0,10.0,2933.0,6035.0,4788.635328
0,1,1,0,0,0,0,0,0,0,0,0,16.0,111,1,77,0.0,335.0,15.0,1239.0,2318.0,2095.0083
1,0,0,0,1,0,0,0,0,0,0,0,39.0,146,2,87,0.0,147.0,7.0,1556.0,2323.0,2057.794816
0,1,0,1,0,0,0,0,0,0,0,0,44.0,104,0,58,0.0,292.0,17.0,1657.0,5827.0,4014.5016960000003
1,0,0,0,0,0,0,0,0,0,1,0,14.0,55,0,19,0.0,238.0,9.0,1903.0,3773.0,3078.2421449999997
0,1,0,0,0,0,0,0,0,0,0,1,30.0,198,0,29,0.0,620.0,17.0,2796.0,3359.0,3693.473175
0,1,0,0,0,0,1,0,0,0,0,0,11.0,220,0,42,0.0,220.0,16.0,3105.0,4961.0,4232.18952
1,0,0,0,0,0,0,0,0,0,1,0,38.0,3,0,64,0.0,290.0,8.0,1898.0,3581.0,3001.3731
1,0,0,1,0,0,0,0,0,0,0,0,5.0,294,2,58,0.0,283.0,14.0,2150.0,7672.0,5167.594368
0,1,1,0,0,0,0,0,0,0,0,0,9.0,57,0,47,0.0,312.0,14.0,4016.0,7774.0,6175.4724
